62.6056 97.3221 263.953
34.1565 95.2066 136.577
30.0021 61.7517 88.7921
24.2112 42.9712 59.1379
17.5263 37.1344 40.3889
17.7201 38.5352 34.1475
20.3767 58.8473 40.4647
