39.585 120.8553 40.8941
31.2686 98.6102 32.1789
28.0039 78.1181 28.3589
24.6103 75.8476 24.3724
24.112 77.4692 24.229
23.9009 77.6871 24.0851
25.8279 80.2948 26.4039
