57.3531 68.712 109.409
37.6244 57.959 71.5674
33.7783 37.1008 60.0494
25.7117 33.0974 51.552
22.5352 35.2551 40.5405
20.641 44.2938 31.4845
21.6228 54.9902 32.4095
