94.5459 173.6981 164.056
52.0647 115.0737 89.9787
36.0964 70.2238 57.6128
29.8013 48.2691 42.5677
24.6855 46.2641 33.8
24.5026 55.0677 33.8303
29.1585 71.2497 40.3631
