61.4412 154.7629 153.693
35.4701 97.7874 94.1934
25.2455 61.2394 112.815
19.2724 42.857 106.772
15.1821 37.5357 95.2447
14.2823 36.0506 67.2063
32.9406 36.1135 72.8256
